text,label,f_score
"Adoro acordar às 4 da manhã todos os dias e depois correr 5 milhas .. parte favorita do Exército :)
",1,0.837343697563276
"está começando a se parecer muito com o Natal 🎄🎅 #office #tinsel #christmassy #happy #long #now ... http://t.co/VXcVFCKdjY
",0,0.834387437810583
"Descobri que a razão pela qual o fim de semana mais próximo torna minha vida miserável é porque sou ateu. #hypocrite #atheistproblems #serverproblems
",0,0.7192399603053372
"@Bungie @DestinyTheGame obrigado pelo plano c duas semanas consecutivas! Livrar-se de engramas exóticos também é uma jogada incrível!
",1,0.7775825060220997
"Hoje não tenho vontade de fazer nada |
",1,0.7628688822974875
"@nypost eu deveria processar meus pais
",1,0.8205581917833467
"@RabbiJason @JewishNewsDet Por definição, colocar dinheiro no resultado de qualquer coisa é jogo! Escolher negar isso é auto-ilusão
",0,0.7124928786269379
"#NBA jogadores #NY apoiam protestos de #police killings / sure #money doações para #college WB em http://t.co/WothDOXXeM
",1,0.6501271328607131
"Bom fim de semana de folga, mas de volta ao trabalho esta noite. Sobre a porra da lua
",1,0.7259891680130537
"Blackpool hoje para uma entrevista. o tempo para a praia
",0,0.7244633042367796
"Como faço para ganhar mais dinheiro agora no meu negócio? O best-seller de Loral Langemeire, The Millionaire Maker. Obtenha sua cópia http://t.co/xzP6UjI8va
",0,0.9023340134606733
"@MrHepzn @ janr572 A gentileza de estranhos!
",0,0.732904495218856
"Acabei de ganhar o emblema 'Photogenic Brew (Level 21)' no @untappd! http://t.co/3slfluggKx
",0,0.8474331000178448
"Um jovem de 21 anos (qualquer que seja sua idade IDGAF) agindo como um pequeno imaturo @ # $% e em público? Sim, você é elegante. #SoNotClassy
",1,0.5462702648215442
"@richardjuan malay mo. é o nome verdadeiro dele haha. mas ainda assim uma boa piada sobre o richard dois. bagong bago hahahhaah JK
",1,0.8224797970366101
"@bigcatmpls not hating. eu e @ Palmster27 éramos simplesmente fantásticos.
",0,0.7283771227469927
"Tropecei nos meus próprios pés três vezes no corredor # desajeitado
",0,0.675257833764692
"@TheRealL_Bray quero dizer que tudo importa neste jogo
",1,0.6533536120243756
"Ser mãe esta noite foi refrescante e um verdadeiro tbt
",0,0.6653090633210385
"Lol meu cara do timehop ​​embora. http://t.co/OdljZGV4VM
",1,0.7821730096562723
"roupão, sanduíche de peru e molho de búfala na mão e grande questionário do ano #movendo-se #nunca #de novo
",0,0.5937584003238267
"Planejado para o início da noite ontem à noite .. Oh sim, claro que aconteceu .. # foi interrompido
",1,0.4660638879191717
"@The_Macallan @WeeRockWhisky patio tumbler goodness # Mac12days
",0,0.7523487155334698
"Mal posso esperar para pular na minha cama esta noite e dormir! 😴 # cansado
",0,0.7554633205862348
"Adoro ver um cara chegando aos 50 e mandando mensagens de texto em uma zona escolar, #soproud #gpabdrivers
",1,0.7852886812427562
"@LexGrayWAVY @WAVY_News ""Unity we stand"" todas as pessoas brancas.
",1,0.8961756992191748
"@alyssaanicoleL esta sexta-feira iluminada
",0,0.4882471111965367
"Ainda estou acordado, isso é bom ...
",1,0.31887329762412303
"Fui verificar 10 porque era tarde demais para dormir e BAM, ela nunca esteve aqui. Por que o nº1 achou importante me dizer isso ???
",0,0.6332895435653437
"Ohhh, a alegria de ser parado 💚 http://t.co/13fB4tnEi4
",1,0.5777844960492285
"Hmm. Treinamento para incentivar a mudança motivacional esta noite. Não sei se me incomodo em ir. #esgotamento
",1,0.6297323066148124
"Portanto, se três geeks podem derrubar todas as redes Microsoft e Sony ... minha assinatura anual de firewall vale cada centavo! ||
",1,0.8084550483032432
".. @ Youtube: Manter os grandes canais grandes e os pequenos canais irrelevantes desde 2014. #Bom trabalho
",1,0.5726559134045061
"Ele tem todas as virtudes de que não gosto e nenhum dos vícios que admiro. | Winston Churchill
",0,0.7952910451573435
"Responsabilidade = a capacidade de responder | Para controlar a si mesmo e estar no comando de sua vida
",0,0.857605789145439
"A sede vai fazer você se contentar com uma granada bruh
",0,0.7279687611236138
"@TehnDiamond Jonah hill é engraçado, kevin hart, will smith, jim carrey, Sacha Baron Cohen,
",0,0.706382557255616
"Tão sonolento na minha hora de almoço😴
",0,0.3989474345610675
"Amanhã será um grande dia ...
",1,0.8063492674020556
"Adoro acordar cinco minutos antes de ter que ir para a escola ...
",1,0.7938686175176334
"A segunda maior hemorragia nasal do dia interrompeu meus esforços de treinamento. Nares, isso significa guerra.
",0,0.7474709987662581
"Dando 200 Cr. O subsídio de água ao ""público"" é um CRIME & Desperdício de 200 Cr. Em Publicidade está DESENVOLVIMENTO ... Waah ji waah http://t.co/Q6XoGUmL9T
",0,0.6670793090735628
"Ouça Paranard #my mix de polosweets #np em #SoundCloud https://t.co/pm9WKrWqZo
",0,0.8500817192001715
"@redsteeze uau .. ela realmente os tocou com aquele tweet.
",1,0.8798311125388667
"@bluedemloyalty, ex-presidente da Comissão de Direitos Civis dos EUA
",0,0.398796774575572
"Essas foram ótimas 3 horas de sono
",1,0.6526606400529513
"Uhhh não consigo dormir alguém como eu vou mandar uma mensagem para você com meus telefones, bunda seca, foda-se de # eu # uma # pessoa chata
",0,0.45307102251446946
"Pelo menos meu bronzeado parece bom 😳😂 preciso aprender a valorizar minha pele pálida 🙈
",1,0.7909233572835561
"A estratégia do pelotão não é tão ruim. Quer dizer, somos um exército de 7 linhas. #mets
",1,0.5516721833605699
"Aí vem o universo. #TMLtalk #Leafs
",0,0.8429080009348554
"Faltou energia em Delano. #blackout em algumas partes.☺🎉 Ainda #HappyNewYear a todos. #besafe #boa noite
",0,0.6396694119915923
"Aconteceu na minha aula de competência de cultura ... Não pude continuar a argumentar com a ignorância <- minha cara na aula http://t.co/IAjhIxSObb
",0,0.845257765144561
"@ATT realmente me mostrando o LTE mais rápido do #speedtest http://t.co/aQlkSxjDcM
",1,0.8209105847545372
"@MistressBitchIn a Woman que põe um homem em ferros apoia os ferros !!!
",1,0.7728101659075695
"Linguagem corporal para confiança - a coisa mais fácil que você pode fazer para fazer a diferença: http://t.co/Jv92osRVuO via> @DrGaryWood
",0,0.8738379657627937
"Se você não quiser que Hall eventualmente peça uma troca, espere que a mensagem seja consistente. Mudar demais, você também pode começar de novo
",0,0.6076964931280194
"Tenho acabado com minhas atribuições ultimamente #socollege
",1,0.5327788156564965
"Acho que não vou dormir esta noite, não queria sair de jeito nenhum
",1,0.5863479392693587
"@Ciclocosm Ei, ele TEM a palavra ""ban"" em sua página inicial duas ou três vezes. #AcknowledgementIsFirstStep
",1,0.7374369657009096
"maneira de provar que as mulheres são mais do que seios e uma bunda ... 😒
",1,0.7755979349003859
"Eu adoro os dias frios de inverno porque nunca sei quando meu carro decide não pegar 😑
",1,0.8711480114885032
"@michelledean @AVAETC não está acontecendo nas províncias como, oh, Mississippi.
",1,0.7278087371048086
"@baltimoresun Odeio. Volte para o formato antigo, por favor.
",0,0.6858147394704343
"@GeneralBoles #ISIS bandeira acima de ""Feliz Natal"" é apenas para muito #blackHumor e .. orações aos reféns !!
",0,0.6872058653859032
"Acabei de receber um e-mail da faculdade de direito dizendo que 3 pessoas infringiram direitos autorais por não fazerem referências adequadas ... em nosso ensaio sobre direitos autorais
",1,0.7441964926252215
"Rogers, aquele sorriso captura com tanta precisão minha reação quando recebo uma conta telefônica muito alta! http://t.co/vFP1ehx7yL
",1,0.7081056898367226
"nunca esperei que você mentisse tanto quanto faz quando o encontrei pela primeira vez @ RBRNetwork1 @BrianBullinger @goteamslots
",0,0.635247777063665
"@LOLGOP Fox News criticando jornalismo pobre em relação ao incidente UVA é hilário
",1,0.9181275876740216
"Conde Pushkin para terminar esta noite fvckin smh
",0,0.599954249156874
"Ser ignorado ainda está entre minhas dez coisas que amo. #sarcasmtweet
",1,0.8457133721727028
"Enfim posso parar de trabalhar e aproveitar a vida rsrs http://t.co/UdmxqLfviB
",1,0.6643296883515212
"salve seu pessoal de trabalho. estou oficialmente excluindo cntrl-alt esta semana.
",0,0.5820555656637248
"@DestinyTheGame Hope 2015 será um ótimo ano para Destiny no PC: p @Bungie
",0,0.8316840421885658
"Chegou um ponto em que o esforço vinha em apenas uma direção. Eu saí e que houve uma mudança de 180 ° na direção
",1,0.7711238680567146
"Minha parte favorita de deslocar meu ombro agora é poder senti-lo rolar no encaixe
",1,0.7982700448132133
"O dia de folga deve ser aninhado no sofá sem fazer nada ... Mas, infelizmente, tenho Errons para fazer isso tentando me arrastar para fora da cama, acontecendo
",0,0.6806075408733638
"Não poderia concordar mais! RT @Champ_Payne: Nada me faz sentir mais especial do que receber um DM automatizado.
",1,0.8658882978240688
"O bigode do meu professor é tão irregular, Mohstash ficaria com vergonha agora
",0,0.6900528637142684
"Café e fibra um. Vale a pena se levantar.
",1,0.5865898455065865
"@EmWatson: Obrigado @ELLEUK por me ter na capa da edição Feminismo. Minha capa de revista favorita de todos os tempos. LorraineELLE X
",1,0.7496158988488498
"I antes de ""E"" exceto depois de ""C"", certo? E em ""W-E-I-R-D?"" #Tshirt #RulesWereMadeToBeBroken? http://t.co/9CFGuU4Q17
",1,0.7503788267623984
"@sammiecurtis_ será estranho agora sem a música de Natal! 🎉🎅🎶. Mas sim !!! FELIZ NATAL SAMMIE 😘
",0,0.7963725851959306
"Lol com as pessoas dizendo que vão fazer 13 anos este ano, quando comecei a seguir crianças # desculpe
",0,0.5115998419047173
"#notcies #eu Manter os déficits baixos: Qual é o grau de sucesso do mecanismo de supervisão do orçamento da UE? http://t.co/2oRy3l6hiW
",0,0.736957111174678
"@LifeCheating não significa sorte e sorte?
",1,0.3835306606487222
"Uau, escrever 3 avaliações sobre 3 shows que não participei é exatamente o que eu quero fazer agora, em vez de dormir
",1,0.6904482036037586
": Jornalistas divertidos que coletam fatos sobre dentistas irritantes. # Entertaining = # Irritante #FactAboutDentist
",1,0.6747446019117987
"@karentraviss a ghostwriter? Chocado ...
",1,0.8126153049093873
"Eu me sinto tão abençoado por ter enxaquecas oculares.
",1,0.6507428798211455
"Eu deveria apenas fazer uma tela de manchas de café e acabar logo com isso. #arte
",1,0.6862745907862502
"@ PdpNigeria # mostra que a APC é um partido livre e justo # dirigido por intelectuais # e isso é o que chamamos de ditadura da democracia #
",0,0.6925486202226442
"@ andyyoung2 @maneezafmcl @im_seo_Alan responda a este cavalheiro em nome de todos nós aqui @Foodjob #jokles #gotrealworktodo
",0,0.8499193989331277
"@DlSCORD @FoxNews Odeia suas políticas e ações anti-americanas / anti-Constituição. Corrigido para você.
",0,0.752229679628527
"Você está a qualquer momento, a cada segundo, | Cada perfume e cada flor | Como uma menina.
",0,0.5589313922692707
" é aquela chamada de @GoodDaySac que mostra um desastre de trem. Maneira de respeitar o hóspede galera
",1,0.7336172126843354
"@knotaprettygirl cara, há muito neste tweet.
",0,0.5240296560898007
"A lógica @Imranj_ é uma invenção do kuffar, tudo faz sentido. () Como macacos apedrejando ela macacos
",1,0.6516521076289922
"@MiriamMockbill deve estar no #blood lol x
",0,0.6294220256406938
"É # fofo estar acordado agora
",0,0.5689962399304219
"Ele parece um jogador decente. Não é realmente um 5º arremessador, mas, em um lado equilibrado, potencialmente o 6º arremessador Styris em HSohail. #pakvnz
",0,0.6278033434935839
"amor é bem-aventurança ...
",1,0.6877081644177264
"Meu professor de comunicação continua falando sobre o Twitter. || Lel
",0,0.5573855826614645
"Aquele momento em que você tem que ir ao banheiro, mas a faxineira está lá ... # StillHoldingIt
",0,0.7973773367585753
"@ShowbizSecrets não se surpreendeu, foi épico.
",0,0.856195088246588
"@awfulannouncing Não acredito em você !!!!
",1,0.6946821661570782
"E aqui vamos nósoooo ..... LOL #calledit #bandwagon #Houseisafeeling #EDUCATE-se crianças https://t.co/HP0JtlpfYQ http://t.co/rGkVlsM9JN
",0,0.8264766551227862
"@AnimaILife: Acho que posso fazer http://t.co/fb4erBNdty// Aaaawww ... @scotsellie @ booona06
",1,0.7285558639521771
"Mulheres crescidas agindo como crianças é o meu favorito. #dramático
",1,0.814830544879964
"Outro dia fantástico
",1,0.7276982099915364
"finalmente indo para a cama, definitivamente ansioso para acordar em 5 horas e meia. 👍
",1,0.860131744212977
"Muito frio lá fora hoje eu te digo o que
",0,0.5080777290442012
"porque aprender para as finais é incrível.
",1,0.6615218530814799
"@falklands_utd @StanCollymore Tenho certeza de que vocês estão inconsoláveis
",1,0.5813313231969044
"Ninguém pode negar isso. #career #gita uma palavra tão #profunda. http://t.co/tdBpLsXSN4
",0,0.5588881770808625
"Adoro comer beliches antes de alimentar os bezerros
",1,0.46774067076890674
"Vamos todos fazer apenas agachamentos e levantamentos terra até nos machucarmos - treinadores realmente bons #fitnessmotivação
",1,0.6344095059595344
"Droga, essa fatima bhutto tem uma conta no Instagram, mas não tem fotos dela. Alguma merda aleatória ... e então ppl eu sigo continuo postando fotos.
",1,0.7125950083395971
"Amanhã à tarde #NFL sked na área #PanamaCity: WECP 12p #KCvsPIT, 3: 25p #INDvsDAL; WPGX 12p #ATLvsNO.
",0,0.7381143635379334
"Mas nãããão nós temos liberdades religiosas, ninguém nunca é controlado ou oprimido por uma religião dominante
",1,0.7803511488079986
" @ Speakeasy http://t.co/1bg6Y6U0ax
",0,0.8039902691588668
"O de fazer uma pausa na leitura sobre #socialmedia para verificar minhas redes sociais.
",1,0.5553195731784107
"#Fears #for #female #Saudi #activist as #detention for #driving a #car is #extended http://t.co/kXKPawBJx1 via @guardian
",0,0.9451580877496031
"@jerridsebesta minha mãe me disse para não fazer isso, mas estou bem
",0,0.8430187582816562
"@BFBulletin se @tiggr_ excluir mapas BF3 da enquete ... Eu estou indo para o RIOT !! Eu realmente quero a Travessia do Sena de volta 😭 😭 | Eu pagaria por isso !!
",0,0.7959405356357985
"@ BigKev67 @ jennyah46 está tudo bem Kev, Gurney está jogando boliche no próximo
",1,0.4684846278898244
"Amo ser ridicularizado
",1,0.23270735587354188
"Executa comandos no início de um trabalho, mas é usado para acabar com a vida de uma pessoa Agora isso é
",1,0.8134529083099719
"Gosto de roubar o chapéu do meu marido de vez em quando 😍😘😳 #heyyall #GoodMorning http://t.co/LknoOm7VSb
",0,0.5771203908668182
"Senhora de vermelho ❤️✨💋👸💃 | #ootd #im #a #mãe #a #madrinha #lol #athenakairalyn #baptism #love ... http://t.co/2RSoEHSV0B
",0,0.6931808043324759
"#mondaymanhã uma chuva torrencial e estou cantando 'a época mais maravilhosa do ano' enquanto caminho para o escritório
",1,0.7919780640445013
"#Hunger # desapareceu #de #nosso #afluente, até mesmo #peso, #ociedade - http://t.co/7AqtTD2xYN
",0,0.41021095560312176
"@TopspinMonkeys Feliz Natal a todos da Topspin Monkeys! Espero que você tenha ótimas festas e esteja pronto para treinar para o Ano Novo! X
",0,0.7310590321882346
"acabei de chegar à escola pela primeira vez na minha vida de bom humor apenas para descobrir que não começa nas próximas 2 horas #BLESSED
",0,0.7484155014057737
"Eu realmente preciso fazer minhas unhas e sobrancelhas amanhã 😁 estou relaxando naquele #cool 💅🙅💁
",0,0.6886649652536054
"@dep_fm Acho que foi essa a piada.
",1,0.8438507229658228
"desculpe por ser mulher, eu não tive a intenção de interromper seu mundinho de homem perfeito. 😒
",1,0.7779447109026884
"@amyengineer @daverdfw você dirige um ferrari, certo? você sendo uma mulher bonita e inteligente?
",0,0.8078664859467174
"@khushsundar true sissy bem dito .. apto para viver como um homem ...
",0,0.813489546184068
"Preso no trânsito!!! ☔️⚡️ #mondays #athensbyrain #traffic #ontheroad #ontime? #sisters #COOLURSTYLE ... http://t.co/IqCcPYFXIt
",0,0.9229313352362696
"@ Arlo2121 @BillBruno @AtomicDeke @ftwpodcast @followthatband @joeftwpodcast
",0,0.7640690285431427
"Previne a formação de coágulos sanguíneos! Mais como interrompe a circulação sanguínea #SurgicalStockings #attractive http://t.co/XZuXjZ9qsN
",1,0.7157634276188222
"@KCChiefs você achou que ganhar apenas 100 seria o suficiente?
",1,0.6106040625677067
"@lids4hats tampas é uma droga oficialmente! Não vai usar de novo bom
",0,0.49629217295782524
"#sua maior tarefa é me fazer olhar #como fazer isso? procurando #nenhum deles #cleverclogs #shld #know #my #nakhre também
",0,0.7870283262831832
"@RenuGill_x alguém está na defensiva ... se o sapato servir 🐸☕️
",0,0.7808082259502395
"É uma alegria acordar doente de novo e não ser capaz de usar o único braço com o qual faço tudo.
",1,0.8225357862767723
"@wecameashailee: PASSEIO DE CARRO DE 10 HORAS E EU NÃO POSSO DORMIR NOS CARROS YAYAAYAYAYAYAY. divirta-se bff!
",1,0.788134485951656
"@KateUpton, você É bonita, então é melhor eu jogar seu jogo ""grátis"" #SkinnerBox. Tenho certeza de que não pedirei meu dinheiro depois de alguns níveis.
",1,0.7347084955095065
"Minha avó me disse que ela fez raviólis para comer .. Você sabe que eu gritei de volta ""foda-se eu não quero nenhum ravióli mano !!!""
",0,0.6452855978202383
"@livwarfield | Parte 2 ~ ARTIGO | 👏💜👉❌⭕👈🙏🙌 ~ UEXPECTED http://t.co/wXi48kQowD
",0,0.45238162260125264
"..e outro https://t.co/AevyOcREbG|#thanksalot #freelesson #english #esl #tesl @openlanguage
",1,0.9029016601404329
"Simplesmente tendo um Natal maravilhoso: D
",0,0.5765856935040485
"Esta foto da piscina de @celinedion via @ richpayne88 realmente iluminou minha manhã .... http://t.co/ULHQFtbCdP
",1,0.7067822516679757
"Números do crime: o quadro real pode ser pior do que temido, diz relatório de think tank | via @Telegraph http://t.co/dps9g5Zc6l Surpreendido?
",1,0.8446521256695422
"Afundando meus dentes em por que o SPS falhou no VT
",0,0.7399461306040905
"É uma pena que tudo isso esteja acontecendo com #TheInterview, parece um filme muito bom.
",1,0.6193824161564506
"Esses saltos Amarillo são perfeitos #goldilocks - Bebendo um Tour de Fall @ Memphis 'Pint & Dram - http://t.co/ZEVvcvjrR5 #photo
",0,0.6914204695683964
"Meu dormitório é realmente assustador quando eu sou o único nele ... 😖
",0,0.7235269206817679
"Leve-me a igreja...,.
",0,0.7108425558418074
"Pôr do sol em 04 de janeiro de 2015 às 16:39! Temperaturas: 6 ℃. Está parcialmente nublado.
",0,0.4815296162169033
"Ahhh 7h na hora de dormir, como senti sua falta #examproblems
",1,0.5494889289417945
"Qualquer hindu que tenta defender sua religião é um comunal. #Gharwapsi
",1,0.8419211077118495
"@andrewannun caramba cara, vejo você quando voltar
",0,0.5867999428378832
"Em http://t.co/mjC7vaiyE0 - The sun finalmente decidiu jogar #beastside #tahiti http://t.co/BiImkrtTn4
",1,0.8288634310019735
"Não. Na verdade não é sexta-feira. Hoje temos o orgulho de apresentar ☆ Domingo ~! ☆ Então ... VÁ APROVEITAR SEU DOMINGO.
",0,0.7026682329783948
"@NathanFillion a semelhança é incrível! #firefly @Castle_ABC http://t.co/rYWjkNTUEr
",1,0.8084263812888077
"@DrJaneChi: Mas e quanto ao crime de branco contra branco? É como uma fita no céu ... inexistente.
",1,0.7814052448314109
"@Lucyrugbychick acho que foi isso que me deixou confuso, estava muito atordoado
",0,0.5226673323994474
"@wizkhalifa: Tentei soletrar beeyotch e o iPhone me fez soletrar Beyoncé. Isso é fogo.
",0,0.7603366961588256
"#succes #it #é #sobre #qual #nós #vemos #se #nós apenas #manter #esperamos #e #nunca #dar #up #sucesso #é ... http://t.co/bCjdQqzo1k
",0,0.6271556118212661
"@kayleighjr Todd é amor, Todd é vida
",1,0.827259231560563
"@Expherience haha ​​ou é um assassino com serra elétrica, ou um ceo da fortuna 500 corrupto, ou um estuprador, ou seja, te deixa feliz. #hebetripping
",1,0.6477115141353943
"@ karan139 tão engraçado lolololol
",1,0.6396852727603477
"Na CBS ao meio-dia é #BALvsMIA. FOX tem #SEAvsPHI após o #Saints. #NFL
",0,0.7297342711275996
"Vida amorosa.
",1,0.37831585980595295
"Corey Brewer parece que está pronto para não estar mais em Minnesota ... Você pode ver isso em sua linguagem corporal. #TradeBait
",0,0.7267345352736294
". @ Moz @randfish Woot woot! Whiteboard Friday's é minha atividade favorita de sexta-feira!
",0,0.7224391233056303
"@TheTweetOfGod Até você deve pensar que a Lei de Restauração da Liberdade Religiosa em Michigan é ridícula.
",0,0.8428483639628152
"@TheHockeyNews @THNRyanKennedy nada mal para uma criança de Az. O hóquei não funciona no deserto.
",0,0.8453896689434173
"@inthisdimension @ 2AFight Não, é garantido pelos Cartéis para que eles possam cobrar grandes somas de dinheiro para os ilegais entrarem nos Estados Unidos.
",0,0.6410309279218184
"@ enigmaniac1 amém, Deus te abençoe Huda, significa muito. Você também.
",0,0.666197892083948
"Aprendi a tocar notas de 3 cordas na guitarra # pro # idiot
",1,0.6016743320520441
"Quando você come Challah French Toast no Natal
",1,0.6770603517306694
"vá se inscrever em @BoutItMen no youtube https://t.co/w0lhyDAexl para boa música
",0,0.9050532381405337
"Novo ano do ensino doméstico. Novo negócio de marketing. Clickbank University. Afiliado rico. Escrevendo o livro finalmente. #holyschedule #needanapp 0_0
",0,0.6477454479948409
"#np #NowPlaying #NowListening #Music Of Dying On Your Birthday by #Senses Falha do # álbum: #Let It E ... http://t.co/UVua6B8dJW
",0,0.7990323160876475
"#sotrue #ihavenolife #misshim #lovehim #haveabetterone #Justin #no #justinbeiber por grandtheftauto_five_troller http://t.co/KShHps7knq
",0,0.9275542146434601
"Graças a Deus ela não me faz mais fazer isso !!! ellielippitt #barber #hairdresser #blondie ... http://t.co/sNe5a0EEAH
",0,0.7589763333667582
"#JeremyNortham lá, insultando Piano's e canções. Cale a boca, cara. Aposto que você pensou que era #epic .... #GosfordPark.
",1,0.7158478771160443
"Sim, estou de dieta🍕 http://t.co/RfgZvzuBC5
",1,0.6983487396586707
"@espn @ESPNCFB @SEC @CollegeGameDay com seu viés SEC agora: http://t.co/Fdthuhjgsx
",0,0.7879985924297137
"#All #Cute #Dude #Girlygirl # I039m #Into #Is | RT: http://t.co/3L4BiH19BE http://t.co/THyRbd1TG9
",0,0.787885784455831
"# o que # importa # para # mim # é # gym # holidays # work # the # hell # out http://t.co/HBofXwvQPe
",0,0.29854022344018394
"Terminada a primeira final do dia, faltam apenas mais três. #greatscheduling #incaseyoucanttell
",1,0.6745331906999424
"@itssocakey, você não pode marcar gols sentado no banco ou 15/20 min no máximo, seu amigo duro preenche pena dele
",0,0.5552173183004473
"@nostromonavis @RamziNasir @StanleyCohenLaw Você está brincando, certo? #mau gosto
",1,0.651696545596941
"@ N4_BB: / ainda Q10, ainda um dos melhores: D
",0,0.5667806808228493
"Entregar meu trabalho e depois voltar para casa e estudar #perfectday
",1,0.4644660438955906
"@VictoriasSecret @ taylorswift13 realmente? Meu respeito pelos movimentos feministas / femininos é exagerado. !
",1,0.6180823976096687
"Galliani já pulando para o vestiário, provavelmente descobriu o que Seedorf disse a ele o tempo todo ... a mesma coisa que Pippo está dizendo agora
",1,0.6936940260814211
"Desenhando com a minha filhinha ... Ainda não acredito que ela pode desenhar tão bem !!!! #drawing #daughter ... http://t.co/v1IOa07YLB
",0,0.7758652746412122
"@ GazTheGooner84 oh certo, você conhece John Parker, o idiota @ParkzTheDon
",0,0.589886454223661
"Pensando em responder ao tweet de @charliejnwalker dizendo ""o que resta de seu orgulho"", mas não tenho certeza de como isso vai cair
",1,0.5866437258328633
"#Natal devagar! tempo suficiente sobrando !!
",0,0.5108518752842309
"E a dor no ligamento redondo volta. Yay #PregnancyProblems
",1,0.6462050986442527
"http://t.co/OoDCAadwux #TeenAnalCasting #Alice Alice e Dana -TLW 3X05 Parte 2
",0,0.9175296483472554
"@DailyMirror Excelente trabalho ao reportar sobre um homem mentalmente instável e chamá-lo de ""louco por drogas""
",1,0.8024517863913424
"Retweet @ Singleoloy101 para ter uma sessão de autógrafos e projeção em sua área. http://t.co/zNVC7fpIFf http://t.co/cJzSivQSWx
",0,0.6223109814763564
"> O conhecimento em si não significa que uma pessoa está qualificada para representar uma religião se * sua humanidade (e sanidade) estiver ausente.
",0,0.807577263158979
"Ainda não consigo acreditar que meu colega de equipe está noivo! #Holymoly #RingBySpring #TurnUpppp @ tdoom789
",0,0.7792575468879899
"Ay depois de 2 horas nareceive ko rin yung mensagem haha ​​obrigado globo
",1,0.8233001146673286
"@ malesurvivor72 Acho que é uma aposta segura que não se encaixa no crime.
",0,0.6510160840700189
"@the_mullinator @JumaaneWilliams Tenho certeza de que é amplamente ignorado na prática. Em NY você não pode fazer nenhum trabalho governamental se tiver condenados
",1,0.7539078328563968
" apenas nosso problema - The Express Tribune http://t.co/KmDQn0IZ3P
",0,0.8994157401501522
"@ hospital para um novo teste de alergia ... Adorei.
",1,0.7106729346587952
"Acabei de receber um e-mail informando que sou o herdeiro da Nigerian Petroleum Corporation. Devo enviar imediatamente todas as minhas informações bancárias.
",1,0.7980136322455387
"Essa foi uma ótima maneira de começar minha manhã 😀
",1,0.6889359906019068
"Porões inundados são sempre uma coisa divertida de se lidar
",1,0.8876290568547275
"Último dia na #Riga! #self #finnishgirl #businesswoman @ PK Riga Hotel http://t.co/3Svv5QciFq
",0,0.9200511499554426
"#MY #Husband é a sua preocupação #StopTxtnHim is #NotOk #youknowwhoyouare !!!
",0,0.7600624798639578
"Amei o fato de estar doente no meu aniversário
",1,0.6075810285501819
"@coribeth_ acho que o #bronut funciona melhor em combinação com estes #mentissues. quero ver isso # 'espirrar' http://t.co/qCQVL0pqz5
",1,0.7302665714471085
"@benmaller público martelando os Steelers durante toda a semana. Suculento.
",0,0.8876697478199927
"Obrigado behh! Vos amo! :) @circeyaki #bestfriends #behh #beh #sweet #love #distance #to #far ... http://t.co/i4TZSWbKsz
",0,0.8575088322517931
"Foi tão incrível ouvir o Juiz Ginsburg falar hoje. Ela realmente é uma inspiração.
",0,0.7316844733658826
"Quebrar acidentalmente o seu próprio computador quando o seu suporte técnico! Haha, fale sobre o funcionário do mês #techSupport 💻💾🔫
",1,0.8369382212979392
"Fui para Huntsville, TX esta tarde. Tente conter seu ciúme.
",1,0.7626081159926517
"Foi assim que respondi | ""Mais filmes sobre heterossexualidade. Eu realmente gostaria que eles parassem de empurrar seu estilo de vida goela abaixo.""
",1,0.5817219872442304
"@FoxNews Feds fazendo estudos com gays como se fossem uma espécie diferente. Adicione a palavra lésbica antes de estudar e dobre sua bolsa $$.
",0,0.7486804251315083
"Mary não está tendo essa merda de jeito nenhum. #done #shesdone 💁 http://t.co/WHFq8xtlGR
",0,0.7472400397951334
"| Assassinos Jihadistas em #Ottawa #Sidney e #Peshawar são atos desonestos, enquanto | Os estupradores de FratBoy UVa simbolizam falhas sociais mais profundas ... | #tcot
",1,0.4931364953878909
"Loooooool RT @Lonyngwenya: Segunda-feira acabou, sexta-feira está chegando
",0,0.608441869733016
"Fico assustada quando penso em como serão as coisas daqui a um ano! # 2015
",0,0.6613345959948852
"as rodas do ônibus estão quebradas quebradas quebradas😊🎶 #fml #omwtothemet
",1,0.6600101583839807
" muito tempo para esperar até que o CO2 liberado aumente a temperatura - http://t.co/UFD9oCLFM3 http://t.co/puzJgw2LuE
",0,0.7041745021403586
"@TODAYshow Joel Olstein, um homem que quase nunca menciona Jesus em seus sermões, vai falar sobre o significado do Natal?
",1,0.8730200106108291
"Confira! http://t.co/AMtMNUl9YN
",0,0.6096318571745368
"Minha vida inteira é apenas ""oh ok"".
",0,0.8452839409675518
". @ allanhawco Finalmente tive a chance de assistir ao final de Doyle. Obrigado por 6 ótimas temporadas. Sim, chorei no final ...
",0,0.7629251757133966
"Concorde com @FrankFerragine @BTtoronto, algumas pessoas suspiram para que outras as ouçam. Meu marido suspira o tempo todo. Ao meu redor. #Curioso
",1,0.8440103287197984
"Garotas que colocam seu código de área no Instagram sobre mim ... tão espertas! #stupidsauce #mymomcoulddobetter
",1,0.6778781115834864
"Duale busca 'proteção para ser ouvido' quando o projeto de lei de segurança proposto atropelar os direitos básicos de sua população e sua liberdade
",1,0.7619897725759943
"É bom ver a continuidade em nossas lutas de gênero.
",1,0.7172621030750356
